RunScript;Config;RunId;Output;offset;remainingFractionKiga;remainingFractionPrima;remainingFractionSecon;remainingFractionLeisure1;remainingFractionWork;remainingFractionShoppingBusinessErrands
run.sh;config_sz375.xml;sz375;output/-3-0.1-0.5-0.5-0.4-0.6-0.4;-3;0.1;0.5;0.5;0.4;0.6;0.4
run.sh;config_sz376.xml;sz376;output/-3-0.1-0.5-0.5-0.4-0.6-0.2;-3;0.1;0.5;0.5;0.4;0.6;0.2
run.sh;config_sz377.xml;sz377;output/-3-0.1-0.5-0.5-0.4-0.4-0.4;-3;0.1;0.5;0.5;0.4;0.4;0.4
run.sh;config_sz378.xml;sz378;output/-3-0.1-0.5-0.5-0.4-0.4-0.2;-3;0.1;0.5;0.5;0.4;0.4;0.2
run.sh;config_sz379.xml;sz379;output/-3-0.1-0.5-0.5-0.2-0.8-0.4;-3;0.1;0.5;0.5;0.2;0.8;0.4
run.sh;config_sz380.xml;sz380;output/-3-0.1-0.5-0.5-0.2-0.8-0.2;-3;0.1;0.5;0.5;0.2;0.8;0.2
run.sh;config_sz381.xml;sz381;output/-3-0.1-0.5-0.5-0.2-0.6-0.4;-3;0.1;0.5;0.5;0.2;0.6;0.4
run.sh;config_sz382.xml;sz382;output/-3-0.1-0.5-0.5-0.2-0.6-0.2;-3;0.1;0.5;0.5;0.2;0.6;0.2
run.sh;config_sz383.xml;sz383;output/-3-0.1-0.5-0.5-0.2-0.4-0.4;-3;0.1;0.5;0.5;0.2;0.4;0.4
run.sh;config_sz384.xml;sz384;output/-3-0.1-0.5-0.5-0.2-0.4-0.2;-3;0.1;0.5;0.5;0.2;0.4;0.2
run.sh;config_sz385.xml;sz385;output/-3-0.1-0.5-0.5-0.0-0.8-0.4;-3;0.1;0.5;0.5;0.0;0.8;0.4
run.sh;config_sz386.xml;sz386;output/-3-0.1-0.5-0.5-0.0-0.8-0.2;-3;0.1;0.5;0.5;0.0;0.8;0.2
run.sh;config_sz387.xml;sz387;output/-3-0.1-0.5-0.5-0.0-0.6-0.4;-3;0.1;0.5;0.5;0.0;0.6;0.4
run.sh;config_sz388.xml;sz388;output/-3-0.1-0.5-0.5-0.0-0.6-0.2;-3;0.1;0.5;0.5;0.0;0.6;0.2
run.sh;config_sz389.xml;sz389;output/-3-0.1-0.5-0.5-0.0-0.4-0.4;-3;0.1;0.5;0.5;0.0;0.4;0.4
run.sh;config_sz390.xml;sz390;output/-3-0.1-0.5-0.5-0.0-0.4-0.2;-3;0.1;0.5;0.5;0.0;0.4;0.2
run.sh;config_sz391.xml;sz391;output/-3-0.1-0.5-0.0-0.8-0.8-0.4;-3;0.1;0.5;0.0;0.8;0.8;0.4
run.sh;config_sz392.xml;sz392;output/-3-0.1-0.5-0.0-0.8-0.8-0.2;-3;0.1;0.5;0.0;0.8;0.8;0.2
run.sh;config_sz393.xml;sz393;output/-3-0.1-0.5-0.0-0.8-0.6-0.4;-3;0.1;0.5;0.0;0.8;0.6;0.4
run.sh;config_sz394.xml;sz394;output/-3-0.1-0.5-0.0-0.8-0.6-0.2;-3;0.1;0.5;0.0;0.8;0.6;0.2
run.sh;config_sz395.xml;sz395;output/-3-0.1-0.5-0.0-0.8-0.4-0.4;-3;0.1;0.5;0.0;0.8;0.4;0.4
run.sh;config_sz396.xml;sz396;output/-3-0.1-0.5-0.0-0.8-0.4-0.2;-3;0.1;0.5;0.0;0.8;0.4;0.2
run.sh;config_sz397.xml;sz397;output/-3-0.1-0.5-0.0-0.6-0.8-0.4;-3;0.1;0.5;0.0;0.6;0.8;0.4
run.sh;config_sz398.xml;sz398;output/-3-0.1-0.5-0.0-0.6-0.8-0.2;-3;0.1;0.5;0.0;0.6;0.8;0.2
run.sh;config_sz399.xml;sz399;output/-3-0.1-0.5-0.0-0.6-0.6-0.4;-3;0.1;0.5;0.0;0.6;0.6;0.4
run.sh;config_sz400.xml;sz400;output/-3-0.1-0.5-0.0-0.6-0.6-0.2;-3;0.1;0.5;0.0;0.6;0.6;0.2
run.sh;config_sz401.xml;sz401;output/-3-0.1-0.5-0.0-0.6-0.4-0.4;-3;0.1;0.5;0.0;0.6;0.4;0.4
run.sh;config_sz402.xml;sz402;output/-3-0.1-0.5-0.0-0.6-0.4-0.2;-3;0.1;0.5;0.0;0.6;0.4;0.2
run.sh;config_sz403.xml;sz403;output/-3-0.1-0.5-0.0-0.4-0.8-0.4;-3;0.1;0.5;0.0;0.4;0.8;0.4
run.sh;config_sz404.xml;sz404;output/-3-0.1-0.5-0.0-0.4-0.8-0.2;-3;0.1;0.5;0.0;0.4;0.8;0.2
run.sh;config_sz405.xml;sz405;output/-3-0.1-0.5-0.0-0.4-0.6-0.4;-3;0.1;0.5;0.0;0.4;0.6;0.4
run.sh;config_sz406.xml;sz406;output/-3-0.1-0.5-0.0-0.4-0.6-0.2;-3;0.1;0.5;0.0;0.4;0.6;0.2
run.sh;config_sz407.xml;sz407;output/-3-0.1-0.5-0.0-0.4-0.4-0.4;-3;0.1;0.5;0.0;0.4;0.4;0.4
run.sh;config_sz408.xml;sz408;output/-3-0.1-0.5-0.0-0.4-0.4-0.2;-3;0.1;0.5;0.0;0.4;0.4;0.2
run.sh;config_sz409.xml;sz409;output/-3-0.1-0.5-0.0-0.2-0.8-0.4;-3;0.1;0.5;0.0;0.2;0.8;0.4
run.sh;config_sz410.xml;sz410;output/-3-0.1-0.5-0.0-0.2-0.8-0.2;-3;0.1;0.5;0.0;0.2;0.8;0.2
run.sh;config_sz411.xml;sz411;output/-3-0.1-0.5-0.0-0.2-0.6-0.4;-3;0.1;0.5;0.0;0.2;0.6;0.4
run.sh;config_sz412.xml;sz412;output/-3-0.1-0.5-0.0-0.2-0.6-0.2;-3;0.1;0.5;0.0;0.2;0.6;0.2
run.sh;config_sz413.xml;sz413;output/-3-0.1-0.5-0.0-0.2-0.4-0.4;-3;0.1;0.5;0.0;0.2;0.4;0.4
run.sh;config_sz414.xml;sz414;output/-3-0.1-0.5-0.0-0.2-0.4-0.2;-3;0.1;0.5;0.0;0.2;0.4;0.2
run.sh;config_sz415.xml;sz415;output/-3-0.1-0.5-0.0-0.0-0.8-0.4;-3;0.1;0.5;0.0;0.0;0.8;0.4
run.sh;config_sz416.xml;sz416;output/-3-0.1-0.5-0.0-0.0-0.8-0.2;-3;0.1;0.5;0.0;0.0;0.8;0.2
run.sh;config_sz417.xml;sz417;output/-3-0.1-0.5-0.0-0.0-0.6-0.4;-3;0.1;0.5;0.0;0.0;0.6;0.4
run.sh;config_sz418.xml;sz418;output/-3-0.1-0.5-0.0-0.0-0.6-0.2;-3;0.1;0.5;0.0;0.0;0.6;0.2
run.sh;config_sz419.xml;sz419;output/-3-0.1-0.5-0.0-0.0-0.4-0.4;-3;0.1;0.5;0.0;0.0;0.4;0.4
run.sh;config_sz420.xml;sz420;output/-3-0.1-0.5-0.0-0.0-0.4-0.2;-3;0.1;0.5;0.0;0.0;0.4;0.2
run.sh;config_sz421.xml;sz421;output/-3-0.1-0.1-0.5-0.8-0.8-0.4;-3;0.1;0.1;0.5;0.8;0.8;0.4
run.sh;config_sz422.xml;sz422;output/-3-0.1-0.1-0.5-0.8-0.8-0.2;-3;0.1;0.1;0.5;0.8;0.8;0.2
run.sh;config_sz423.xml;sz423;output/-3-0.1-0.1-0.5-0.8-0.6-0.4;-3;0.1;0.1;0.5;0.8;0.6;0.4
run.sh;config_sz424.xml;sz424;output/-3-0.1-0.1-0.5-0.8-0.6-0.2;-3;0.1;0.1;0.5;0.8;0.6;0.2
run.sh;config_sz425.xml;sz425;output/-3-0.1-0.1-0.5-0.8-0.4-0.4;-3;0.1;0.1;0.5;0.8;0.4;0.4
run.sh;config_sz426.xml;sz426;output/-3-0.1-0.1-0.5-0.8-0.4-0.2;-3;0.1;0.1;0.5;0.8;0.4;0.2
run.sh;config_sz427.xml;sz427;output/-3-0.1-0.1-0.5-0.6-0.8-0.4;-3;0.1;0.1;0.5;0.6;0.8;0.4
run.sh;config_sz428.xml;sz428;output/-3-0.1-0.1-0.5-0.6-0.8-0.2;-3;0.1;0.1;0.5;0.6;0.8;0.2
run.sh;config_sz429.xml;sz429;output/-3-0.1-0.1-0.5-0.6-0.6-0.4;-3;0.1;0.1;0.5;0.6;0.6;0.4
run.sh;config_sz430.xml;sz430;output/-3-0.1-0.1-0.5-0.6-0.6-0.2;-3;0.1;0.1;0.5;0.6;0.6;0.2
run.sh;config_sz431.xml;sz431;output/-3-0.1-0.1-0.5-0.6-0.4-0.4;-3;0.1;0.1;0.5;0.6;0.4;0.4
run.sh;config_sz432.xml;sz432;output/-3-0.1-0.1-0.5-0.6-0.4-0.2;-3;0.1;0.1;0.5;0.6;0.4;0.2
run.sh;config_sz433.xml;sz433;output/-3-0.1-0.1-0.5-0.4-0.8-0.4;-3;0.1;0.1;0.5;0.4;0.8;0.4
run.sh;config_sz434.xml;sz434;output/-3-0.1-0.1-0.5-0.4-0.8-0.2;-3;0.1;0.1;0.5;0.4;0.8;0.2
run.sh;config_sz435.xml;sz435;output/-3-0.1-0.1-0.5-0.4-0.6-0.4;-3;0.1;0.1;0.5;0.4;0.6;0.4
run.sh;config_sz436.xml;sz436;output/-3-0.1-0.1-0.5-0.4-0.6-0.2;-3;0.1;0.1;0.5;0.4;0.6;0.2
run.sh;config_sz437.xml;sz437;output/-3-0.1-0.1-0.5-0.4-0.4-0.4;-3;0.1;0.1;0.5;0.4;0.4;0.4
run.sh;config_sz438.xml;sz438;output/-3-0.1-0.1-0.5-0.4-0.4-0.2;-3;0.1;0.1;0.5;0.4;0.4;0.2
run.sh;config_sz439.xml;sz439;output/-3-0.1-0.1-0.5-0.2-0.8-0.4;-3;0.1;0.1;0.5;0.2;0.8;0.4
run.sh;config_sz440.xml;sz440;output/-3-0.1-0.1-0.5-0.2-0.8-0.2;-3;0.1;0.1;0.5;0.2;0.8;0.2
run.sh;config_sz441.xml;sz441;output/-3-0.1-0.1-0.5-0.2-0.6-0.4;-3;0.1;0.1;0.5;0.2;0.6;0.4
run.sh;config_sz442.xml;sz442;output/-3-0.1-0.1-0.5-0.2-0.6-0.2;-3;0.1;0.1;0.5;0.2;0.6;0.2
run.sh;config_sz443.xml;sz443;output/-3-0.1-0.1-0.5-0.2-0.4-0.4;-3;0.1;0.1;0.5;0.2;0.4;0.4
run.sh;config_sz444.xml;sz444;output/-3-0.1-0.1-0.5-0.2-0.4-0.2;-3;0.1;0.1;0.5;0.2;0.4;0.2
run.sh;config_sz445.xml;sz445;output/-3-0.1-0.1-0.5-0.0-0.8-0.4;-3;0.1;0.1;0.5;0.0;0.8;0.4
run.sh;config_sz446.xml;sz446;output/-3-0.1-0.1-0.5-0.0-0.8-0.2;-3;0.1;0.1;0.5;0.0;0.8;0.2
run.sh;config_sz447.xml;sz447;output/-3-0.1-0.1-0.5-0.0-0.6-0.4;-3;0.1;0.1;0.5;0.0;0.6;0.4
run.sh;config_sz448.xml;sz448;output/-3-0.1-0.1-0.5-0.0-0.6-0.2;-3;0.1;0.1;0.5;0.0;0.6;0.2
run.sh;config_sz449.xml;sz449;output/-3-0.1-0.1-0.5-0.0-0.4-0.4;-3;0.1;0.1;0.5;0.0;0.4;0.4
run.sh;config_sz450.xml;sz450;output/-3-0.1-0.1-0.5-0.0-0.4-0.2;-3;0.1;0.1;0.5;0.0;0.4;0.2
run.sh;config_sz451.xml;sz451;output/-3-0.1-0.1-0.0-0.8-0.8-0.4;-3;0.1;0.1;0.0;0.8;0.8;0.4
run.sh;config_sz452.xml;sz452;output/-3-0.1-0.1-0.0-0.8-0.8-0.2;-3;0.1;0.1;0.0;0.8;0.8;0.2
run.sh;config_sz453.xml;sz453;output/-3-0.1-0.1-0.0-0.8-0.6-0.4;-3;0.1;0.1;0.0;0.8;0.6;0.4
run.sh;config_sz454.xml;sz454;output/-3-0.1-0.1-0.0-0.8-0.6-0.2;-3;0.1;0.1;0.0;0.8;0.6;0.2
run.sh;config_sz455.xml;sz455;output/-3-0.1-0.1-0.0-0.8-0.4-0.4;-3;0.1;0.1;0.0;0.8;0.4;0.4
run.sh;config_sz456.xml;sz456;output/-3-0.1-0.1-0.0-0.8-0.4-0.2;-3;0.1;0.1;0.0;0.8;0.4;0.2
run.sh;config_sz457.xml;sz457;output/-3-0.1-0.1-0.0-0.6-0.8-0.4;-3;0.1;0.1;0.0;0.6;0.8;0.4
run.sh;config_sz458.xml;sz458;output/-3-0.1-0.1-0.0-0.6-0.8-0.2;-3;0.1;0.1;0.0;0.6;0.8;0.2
run.sh;config_sz459.xml;sz459;output/-3-0.1-0.1-0.0-0.6-0.6-0.4;-3;0.1;0.1;0.0;0.6;0.6;0.4
run.sh;config_sz460.xml;sz460;output/-3-0.1-0.1-0.0-0.6-0.6-0.2;-3;0.1;0.1;0.0;0.6;0.6;0.2
run.sh;config_sz461.xml;sz461;output/-3-0.1-0.1-0.0-0.6-0.4-0.4;-3;0.1;0.1;0.0;0.6;0.4;0.4
run.sh;config_sz462.xml;sz462;output/-3-0.1-0.1-0.0-0.6-0.4-0.2;-3;0.1;0.1;0.0;0.6;0.4;0.2
run.sh;config_sz463.xml;sz463;output/-3-0.1-0.1-0.0-0.4-0.8-0.4;-3;0.1;0.1;0.0;0.4;0.8;0.4
run.sh;config_sz464.xml;sz464;output/-3-0.1-0.1-0.0-0.4-0.8-0.2;-3;0.1;0.1;0.0;0.4;0.8;0.2
run.sh;config_sz465.xml;sz465;output/-3-0.1-0.1-0.0-0.4-0.6-0.4;-3;0.1;0.1;0.0;0.4;0.6;0.4
run.sh;config_sz466.xml;sz466;output/-3-0.1-0.1-0.0-0.4-0.6-0.2;-3;0.1;0.1;0.0;0.4;0.6;0.2
run.sh;config_sz467.xml;sz467;output/-3-0.1-0.1-0.0-0.4-0.4-0.4;-3;0.1;0.1;0.0;0.4;0.4;0.4
run.sh;config_sz468.xml;sz468;output/-3-0.1-0.1-0.0-0.4-0.4-0.2;-3;0.1;0.1;0.0;0.4;0.4;0.2
run.sh;config_sz469.xml;sz469;output/-3-0.1-0.1-0.0-0.2-0.8-0.4;-3;0.1;0.1;0.0;0.2;0.8;0.4
run.sh;config_sz470.xml;sz470;output/-3-0.1-0.1-0.0-0.2-0.8-0.2;-3;0.1;0.1;0.0;0.2;0.8;0.2
run.sh;config_sz471.xml;sz471;output/-3-0.1-0.1-0.0-0.2-0.6-0.4;-3;0.1;0.1;0.0;0.2;0.6;0.4
run.sh;config_sz472.xml;sz472;output/-3-0.1-0.1-0.0-0.2-0.6-0.2;-3;0.1;0.1;0.0;0.2;0.6;0.2
run.sh;config_sz473.xml;sz473;output/-3-0.1-0.1-0.0-0.2-0.4-0.4;-3;0.1;0.1;0.0;0.2;0.4;0.4
run.sh;config_sz474.xml;sz474;output/-3-0.1-0.1-0.0-0.2-0.4-0.2;-3;0.1;0.1;0.0;0.2;0.4;0.2
run.sh;config_sz475.xml;sz475;output/-3-0.1-0.1-0.0-0.0-0.8-0.4;-3;0.1;0.1;0.0;0.0;0.8;0.4
run.sh;config_sz476.xml;sz476;output/-3-0.1-0.1-0.0-0.0-0.8-0.2;-3;0.1;0.1;0.0;0.0;0.8;0.2
run.sh;config_sz477.xml;sz477;output/-3-0.1-0.1-0.0-0.0-0.6-0.4;-3;0.1;0.1;0.0;0.0;0.6;0.4
run.sh;config_sz478.xml;sz478;output/-3-0.1-0.1-0.0-0.0-0.6-0.2;-3;0.1;0.1;0.0;0.0;0.6;0.2
run.sh;config_sz479.xml;sz479;output/-3-0.1-0.1-0.0-0.0-0.4-0.4;-3;0.1;0.1;0.0;0.0;0.4;0.4
run.sh;config_sz480.xml;sz480;output/-3-0.1-0.1-0.0-0.0-0.4-0.2;-3;0.1;0.1;0.0;0.0;0.4;0.2
run.sh;config_sz481.xml;sz481;output/0-0.5-0.5-0.5-0.8-0.8-0.4;0;0.5;0.5;0.5;0.8;0.8;0.4
run.sh;config_sz482.xml;sz482;output/0-0.5-0.5-0.5-0.8-0.8-0.2;0;0.5;0.5;0.5;0.8;0.8;0.2
run.sh;config_sz483.xml;sz483;output/0-0.5-0.5-0.5-0.8-0.6-0.4;0;0.5;0.5;0.5;0.8;0.6;0.4
run.sh;config_sz484.xml;sz484;output/0-0.5-0.5-0.5-0.8-0.6-0.2;0;0.5;0.5;0.5;0.8;0.6;0.2
run.sh;config_sz485.xml;sz485;output/0-0.5-0.5-0.5-0.8-0.4-0.4;0;0.5;0.5;0.5;0.8;0.4;0.4
run.sh;config_sz486.xml;sz486;output/0-0.5-0.5-0.5-0.8-0.4-0.2;0;0.5;0.5;0.5;0.8;0.4;0.2
run.sh;config_sz487.xml;sz487;output/0-0.5-0.5-0.5-0.6-0.8-0.4;0;0.5;0.5;0.5;0.6;0.8;0.4
run.sh;config_sz488.xml;sz488;output/0-0.5-0.5-0.5-0.6-0.8-0.2;0;0.5;0.5;0.5;0.6;0.8;0.2
run.sh;config_sz489.xml;sz489;output/0-0.5-0.5-0.5-0.6-0.6-0.4;0;0.5;0.5;0.5;0.6;0.6;0.4
run.sh;config_sz490.xml;sz490;output/0-0.5-0.5-0.5-0.6-0.6-0.2;0;0.5;0.5;0.5;0.6;0.6;0.2
run.sh;config_sz491.xml;sz491;output/0-0.5-0.5-0.5-0.6-0.4-0.4;0;0.5;0.5;0.5;0.6;0.4;0.4
run.sh;config_sz492.xml;sz492;output/0-0.5-0.5-0.5-0.6-0.4-0.2;0;0.5;0.5;0.5;0.6;0.4;0.2
run.sh;config_sz493.xml;sz493;output/0-0.5-0.5-0.5-0.4-0.8-0.4;0;0.5;0.5;0.5;0.4;0.8;0.4
run.sh;config_sz494.xml;sz494;output/0-0.5-0.5-0.5-0.4-0.8-0.2;0;0.5;0.5;0.5;0.4;0.8;0.2
run.sh;config_sz495.xml;sz495;output/0-0.5-0.5-0.5-0.4-0.6-0.4;0;0.5;0.5;0.5;0.4;0.6;0.4
run.sh;config_sz496.xml;sz496;output/0-0.5-0.5-0.5-0.4-0.6-0.2;0;0.5;0.5;0.5;0.4;0.6;0.2
run.sh;config_sz497.xml;sz497;output/0-0.5-0.5-0.5-0.4-0.4-0.4;0;0.5;0.5;0.5;0.4;0.4;0.4
run.sh;config_sz498.xml;sz498;output/0-0.5-0.5-0.5-0.4-0.4-0.2;0;0.5;0.5;0.5;0.4;0.4;0.2
run.sh;config_sz499.xml;sz499;output/0-0.5-0.5-0.5-0.2-0.8-0.4;0;0.5;0.5;0.5;0.2;0.8;0.4
run.sh;config_sz500.xml;sz500;output/0-0.5-0.5-0.5-0.2-0.8-0.2;0;0.5;0.5;0.5;0.2;0.8;0.2
run.sh;config_sz501.xml;sz501;output/0-0.5-0.5-0.5-0.2-0.6-0.4;0;0.5;0.5;0.5;0.2;0.6;0.4
run.sh;config_sz502.xml;sz502;output/0-0.5-0.5-0.5-0.2-0.6-0.2;0;0.5;0.5;0.5;0.2;0.6;0.2
run.sh;config_sz503.xml;sz503;output/0-0.5-0.5-0.5-0.2-0.4-0.4;0;0.5;0.5;0.5;0.2;0.4;0.4
run.sh;config_sz504.xml;sz504;output/0-0.5-0.5-0.5-0.2-0.4-0.2;0;0.5;0.5;0.5;0.2;0.4;0.2
run.sh;config_sz505.xml;sz505;output/0-0.5-0.5-0.5-0.0-0.8-0.4;0;0.5;0.5;0.5;0.0;0.8;0.4
run.sh;config_sz506.xml;sz506;output/0-0.5-0.5-0.5-0.0-0.8-0.2;0;0.5;0.5;0.5;0.0;0.8;0.2
run.sh;config_sz507.xml;sz507;output/0-0.5-0.5-0.5-0.0-0.6-0.4;0;0.5;0.5;0.5;0.0;0.6;0.4
run.sh;config_sz508.xml;sz508;output/0-0.5-0.5-0.5-0.0-0.6-0.2;0;0.5;0.5;0.5;0.0;0.6;0.2
run.sh;config_sz509.xml;sz509;output/0-0.5-0.5-0.5-0.0-0.4-0.4;0;0.5;0.5;0.5;0.0;0.4;0.4
run.sh;config_sz510.xml;sz510;output/0-0.5-0.5-0.5-0.0-0.4-0.2;0;0.5;0.5;0.5;0.0;0.4;0.2
run.sh;config_sz511.xml;sz511;output/0-0.5-0.5-0.0-0.8-0.8-0.4;0;0.5;0.5;0.0;0.8;0.8;0.4
run.sh;config_sz512.xml;sz512;output/0-0.5-0.5-0.0-0.8-0.8-0.2;0;0.5;0.5;0.0;0.8;0.8;0.2
run.sh;config_sz513.xml;sz513;output/0-0.5-0.5-0.0-0.8-0.6-0.4;0;0.5;0.5;0.0;0.8;0.6;0.4
run.sh;config_sz514.xml;sz514;output/0-0.5-0.5-0.0-0.8-0.6-0.2;0;0.5;0.5;0.0;0.8;0.6;0.2
run.sh;config_sz515.xml;sz515;output/0-0.5-0.5-0.0-0.8-0.4-0.4;0;0.5;0.5;0.0;0.8;0.4;0.4
run.sh;config_sz516.xml;sz516;output/0-0.5-0.5-0.0-0.8-0.4-0.2;0;0.5;0.5;0.0;0.8;0.4;0.2
run.sh;config_sz517.xml;sz517;output/0-0.5-0.5-0.0-0.6-0.8-0.4;0;0.5;0.5;0.0;0.6;0.8;0.4
run.sh;config_sz518.xml;sz518;output/0-0.5-0.5-0.0-0.6-0.8-0.2;0;0.5;0.5;0.0;0.6;0.8;0.2
run.sh;config_sz519.xml;sz519;output/0-0.5-0.5-0.0-0.6-0.6-0.4;0;0.5;0.5;0.0;0.6;0.6;0.4
run.sh;config_sz520.xml;sz520;output/0-0.5-0.5-0.0-0.6-0.6-0.2;0;0.5;0.5;0.0;0.6;0.6;0.2
run.sh;config_sz521.xml;sz521;output/0-0.5-0.5-0.0-0.6-0.4-0.4;0;0.5;0.5;0.0;0.6;0.4;0.4
run.sh;config_sz522.xml;sz522;output/0-0.5-0.5-0.0-0.6-0.4-0.2;0;0.5;0.5;0.0;0.6;0.4;0.2
run.sh;config_sz523.xml;sz523;output/0-0.5-0.5-0.0-0.4-0.8-0.4;0;0.5;0.5;0.0;0.4;0.8;0.4
run.sh;config_sz524.xml;sz524;output/0-0.5-0.5-0.0-0.4-0.8-0.2;0;0.5;0.5;0.0;0.4;0.8;0.2
run.sh;config_sz525.xml;sz525;output/0-0.5-0.5-0.0-0.4-0.6-0.4;0;0.5;0.5;0.0;0.4;0.6;0.4
run.sh;config_sz526.xml;sz526;output/0-0.5-0.5-0.0-0.4-0.6-0.2;0;0.5;0.5;0.0;0.4;0.6;0.2
run.sh;config_sz527.xml;sz527;output/0-0.5-0.5-0.0-0.4-0.4-0.4;0;0.5;0.5;0.0;0.4;0.4;0.4
run.sh;config_sz528.xml;sz528;output/0-0.5-0.5-0.0-0.4-0.4-0.2;0;0.5;0.5;0.0;0.4;0.4;0.2
run.sh;config_sz529.xml;sz529;output/0-0.5-0.5-0.0-0.2-0.8-0.4;0;0.5;0.5;0.0;0.2;0.8;0.4
run.sh;config_sz530.xml;sz530;output/0-0.5-0.5-0.0-0.2-0.8-0.2;0;0.5;0.5;0.0;0.2;0.8;0.2
run.sh;config_sz531.xml;sz531;output/0-0.5-0.5-0.0-0.2-0.6-0.4;0;0.5;0.5;0.0;0.2;0.6;0.4
run.sh;config_sz532.xml;sz532;output/0-0.5-0.5-0.0-0.2-0.6-0.2;0;0.5;0.5;0.0;0.2;0.6;0.2
run.sh;config_sz533.xml;sz533;output/0-0.5-0.5-0.0-0.2-0.4-0.4;0;0.5;0.5;0.0;0.2;0.4;0.4
run.sh;config_sz534.xml;sz534;output/0-0.5-0.5-0.0-0.2-0.4-0.2;0;0.5;0.5;0.0;0.2;0.4;0.2
run.sh;config_sz535.xml;sz535;output/0-0.5-0.5-0.0-0.0-0.8-0.4;0;0.5;0.5;0.0;0.0;0.8;0.4
run.sh;config_sz536.xml;sz536;output/0-0.5-0.5-0.0-0.0-0.8-0.2;0;0.5;0.5;0.0;0.0;0.8;0.2
run.sh;config_sz537.xml;sz537;output/0-0.5-0.5-0.0-0.0-0.6-0.4;0;0.5;0.5;0.0;0.0;0.6;0.4
run.sh;config_sz538.xml;sz538;output/0-0.5-0.5-0.0-0.0-0.6-0.2;0;0.5;0.5;0.0;0.0;0.6;0.2
run.sh;config_sz539.xml;sz539;output/0-0.5-0.5-0.0-0.0-0.4-0.4;0;0.5;0.5;0.0;0.0;0.4;0.4
run.sh;config_sz540.xml;sz540;output/0-0.5-0.5-0.0-0.0-0.4-0.2;0;0.5;0.5;0.0;0.0;0.4;0.2
run.sh;config_sz541.xml;sz541;output/0-0.5-0.1-0.5-0.8-0.8-0.4;0;0.5;0.1;0.5;0.8;0.8;0.4
run.sh;config_sz542.xml;sz542;output/0-0.5-0.1-0.5-0.8-0.8-0.2;0;0.5;0.1;0.5;0.8;0.8;0.2
run.sh;config_sz543.xml;sz543;output/0-0.5-0.1-0.5-0.8-0.6-0.4;0;0.5;0.1;0.5;0.8;0.6;0.4
run.sh;config_sz544.xml;sz544;output/0-0.5-0.1-0.5-0.8-0.6-0.2;0;0.5;0.1;0.5;0.8;0.6;0.2
run.sh;config_sz545.xml;sz545;output/0-0.5-0.1-0.5-0.8-0.4-0.4;0;0.5;0.1;0.5;0.8;0.4;0.4
run.sh;config_sz546.xml;sz546;output/0-0.5-0.1-0.5-0.8-0.4-0.2;0;0.5;0.1;0.5;0.8;0.4;0.2
run.sh;config_sz547.xml;sz547;output/0-0.5-0.1-0.5-0.6-0.8-0.4;0;0.5;0.1;0.5;0.6;0.8;0.4
run.sh;config_sz548.xml;sz548;output/0-0.5-0.1-0.5-0.6-0.8-0.2;0;0.5;0.1;0.5;0.6;0.8;0.2
run.sh;config_sz549.xml;sz549;output/0-0.5-0.1-0.5-0.6-0.6-0.4;0;0.5;0.1;0.5;0.6;0.6;0.4
run.sh;config_sz550.xml;sz550;output/0-0.5-0.1-0.5-0.6-0.6-0.2;0;0.5;0.1;0.5;0.6;0.6;0.2
run.sh;config_sz551.xml;sz551;output/0-0.5-0.1-0.5-0.6-0.4-0.4;0;0.5;0.1;0.5;0.6;0.4;0.4
run.sh;config_sz552.xml;sz552;output/0-0.5-0.1-0.5-0.6-0.4-0.2;0;0.5;0.1;0.5;0.6;0.4;0.2
run.sh;config_sz553.xml;sz553;output/0-0.5-0.1-0.5-0.4-0.8-0.4;0;0.5;0.1;0.5;0.4;0.8;0.4
run.sh;config_sz554.xml;sz554;output/0-0.5-0.1-0.5-0.4-0.8-0.2;0;0.5;0.1;0.5;0.4;0.8;0.2
run.sh;config_sz555.xml;sz555;output/0-0.5-0.1-0.5-0.4-0.6-0.4;0;0.5;0.1;0.5;0.4;0.6;0.4
run.sh;config_sz556.xml;sz556;output/0-0.5-0.1-0.5-0.4-0.6-0.2;0;0.5;0.1;0.5;0.4;0.6;0.2
run.sh;config_sz557.xml;sz557;output/0-0.5-0.1-0.5-0.4-0.4-0.4;0;0.5;0.1;0.5;0.4;0.4;0.4
run.sh;config_sz558.xml;sz558;output/0-0.5-0.1-0.5-0.4-0.4-0.2;0;0.5;0.1;0.5;0.4;0.4;0.2
run.sh;config_sz559.xml;sz559;output/0-0.5-0.1-0.5-0.2-0.8-0.4;0;0.5;0.1;0.5;0.2;0.8;0.4
run.sh;config_sz560.xml;sz560;output/0-0.5-0.1-0.5-0.2-0.8-0.2;0;0.5;0.1;0.5;0.2;0.8;0.2
run.sh;config_sz561.xml;sz561;output/0-0.5-0.1-0.5-0.2-0.6-0.4;0;0.5;0.1;0.5;0.2;0.6;0.4
run.sh;config_sz562.xml;sz562;output/0-0.5-0.1-0.5-0.2-0.6-0.2;0;0.5;0.1;0.5;0.2;0.6;0.2
run.sh;config_sz563.xml;sz563;output/0-0.5-0.1-0.5-0.2-0.4-0.4;0;0.5;0.1;0.5;0.2;0.4;0.4
run.sh;config_sz564.xml;sz564;output/0-0.5-0.1-0.5-0.2-0.4-0.2;0;0.5;0.1;0.5;0.2;0.4;0.2
